TECNOLOGIA INSTALADA,INSTITUCION,TURNO/HORARIO,NIVEL,REGION,MUNICIPIO,LOCALIDAD,DOMICILIO,ESTATUS,CODIGO POSTAL
1.0,20.0,74.0,107.0,4.0,69.0,367.0,281.0,2.0,48280.0
0.0,7.0,74.0,103.0,5.0,12.0,346.0,3592.0,1.0,45400.0
1.0,20.0,79.0,103.0,1.0,79.0,830.0,2628.0,2.0,47170.0
0.0,11.0,74.0,103.0,2.0,120.0,1018.0,3821.0,1.0,45400.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,2627.0,0.0,44960.0
1.0,20.0,74.0,87.0,10.0,131.0,132.0,1148.0,2.0,49000.0
0.0,20.0,74.0,97.0,10.0,38.0,870.0,3401.0,1.0,49300.0
1.0,20.0,79.0,103.0,0.0,56.0,507.0,3974.0,2.0,47420.0
0.0,20.0,74.0,97.0,2.0,45.0,677.0,1405.0,1.0,45270.0
0.0,20.0,74.0,97.0,6.0,121.0,831.0,4733.0,1.0,46100.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,4501.0,1.0,45190.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,1550.0,1.0,45400.0
0.0,20.0,74.0,103.0,6.0,61.0,846.0,1405.0,1.0,46040.0
0.0,20.0,79.0,103.0,2.0,35.0,542.0,3691.0,0.0,45693.0
0.0,20.0,74.0,97.0,2.0,104.0,299.0,2509.0,0.0,45608.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,1794.0,2.0,45140.0
0.0,20.0,74.0,97.0,13.0,37.0,328.0,4157.0,0.0,46500.0
0.0,23.0,74.0,61.0,13.0,82.0,346.0,1059.0,0.0,45400.0
0.0,20.0,74.0,107.0,13.0,23.0,410.0,1075.0,0.0,48530.0
1.0,20.0,74.0,7.0,5.0,54.0,439.0,3147.0,2.0,48850.0
0.0,20.0,74.0,103.0,0.0,56.0,438.0,1405.0,1.0,47570.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,3634.0,0.0,45400.0
1.0,20.0,74.0,107.0,10.0,129.0,1038.0,1506.0,2.0,49770.0
0.0,17.0,29.0,89.0,13.0,23.0,490.0,2261.0,1.0,48520.0
0.0,20.0,74.0,97.0,8.0,117.0,1006.0,3334.0,1.0,48000.0
1.0,20.0,74.0,103.0,12.0,91.0,933.0,3789.0,2.0,49675.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,1405.0,1.0,45400.0
0.0,14.0,74.0,103.0,1.0,6.0,987.0,4407.0,0.0,47180.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,2152.0,0.0,45530.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,1985.0,1.0,44290.0
0.0,20.0,74.0,103.0,2.0,35.0,542.0,3906.0,1.0,45693.0
1.0,20.0,74.0,103.0,3.0,30.0,937.0,1405.0,2.0,47980.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,954.0,0.0,45530.0
1.0,20.0,74.0,103.0,4.0,106.0,986.0,110.0,2.0,48450.0
1.0,20.0,74.0,7.0,0.0,56.0,507.0,1220.0,2.0,47460.0
0.0,14.0,74.0,103.0,3.0,47.0,374.0,1938.0,0.0,47900.0
0.0,20.0,74.0,103.0,10.0,75.0,371.0,1405.0,1.0,49700.0
0.0,20.0,74.0,107.0,2.0,103.0,871.0,3578.0,1.0,45650.0
0.0,20.0,74.0,97.0,13.0,32.0,185.0,3198.0,1.0,45350.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,1372.0,0.0,45235.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,4316.0,2.0,44190.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,2947.0,2.0,45147.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,2944.0,0.0,44580.0
1.0,17.0,74.0,103.0,8.0,95.0,943.0,18.0,2.0,45400.0
0.0,20.0,79.0,103.0,2.0,35.0,542.0,3906.0,0.0,45693.0
1.0,22.0,74.0,103.0,3.0,53.0,395.0,1133.0,2.0,47910.0
0.0,20.0,74.0,83.0,2.0,103.0,353.0,963.0,1.0,45655.0
0.0,20.0,74.0,97.0,2.0,35.0,541.0,102.0,1.0,45690.0
1.0,20.0,74.0,103.0,0.0,56.0,507.0,3054.0,2.0,47400.0
1.0,20.0,74.0,7.0,2.0,132.0,1041.0,2897.0,2.0,45430.0
0.0,20.0,74.0,103.0,12.0,91.0,39.0,1405.0,1.0,49650.0
0.0,20.0,77.0,103.0,2.0,127.0,1034.0,4229.0,0.0,45080.0
0.0,20.0,79.0,103.0,13.0,100.0,912.0,64.0,1.0,46400.0
0.0,20.0,74.0,103.0,2.0,35.0,816.0,3252.0,0.0,45685.0
0.0,20.0,74.0,97.0,2.0,51.0,734.0,1405.0,1.0,45880.0
0.0,22.0,74.0,103.0,5.0,123.0,1025.0,2851.0,1.0,48800.0
1.0,20.0,79.0,103.0,10.0,109.0,835.0,2436.0,2.0,49850.0
0.0,20.0,74.0,103.0,2.0,28.0,662.0,1452.0,1.0,45480.0
3.0,20.0,74.0,107.0,5.0,12.0,55.0,4506.0,2.0,48900.0
0.0,20.0,74.0,107.0,2.0,107.0,987.0,1533.0,1.0,45405.0
1.0,20.0,74.0,107.0,2.0,107.0,155.0,1020.0,2.0,45400.0
0.0,20.0,79.0,103.0,1.0,76.0,793.0,3558.0,0.0,47190.0
1.0,18.0,74.0,103.0,1.0,6.0,36.0,4132.0,2.0,45400.0
0.0,11.0,74.0,103.0,2.0,40.0,346.0,1108.0,1.0,45400.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,4216.0,2.0,45580.0
0.0,20.0,79.0,97.0,2.0,103.0,871.0,2588.0,1.0,45650.0
0.0,20.0,58.0,97.0,2.0,40.0,346.0,2647.0,0.0,44987.0
0.0,20.0,74.0,103.0,6.0,20.0,579.0,1405.0,1.0,46300.0
0.0,20.0,74.0,97.0,13.0,5.0,83.0,1271.0,1.0,46600.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,4417.0,2.0,45140.0
1.0,20.0,74.0,103.0,3.0,50.0,382.0,1332.0,2.0,45800.0
0.0,20.0,74.0,103.0,8.0,95.0,571.0,2718.0,0.0,48540.0
1.0,20.0,74.0,107.0,5.0,22.0,854.0,1786.0,2.0,48980.0
1.0,22.0,74.0,103.0,13.0,89.0,929.0,2361.0,2.0,45300.0
3.0,20.0,74.0,107.0,5.0,17.0,335.0,119.0,2.0,48948.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,2621.0,0.0,45400.0
1.0,20.0,74.0,7.0,4.0,106.0,986.0,852.0,2.0,48450.0
1.0,20.0,74.0,103.0,2.0,127.0,150.0,1405.0,2.0,45200.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,848.0,0.0,44989.0
1.0,7.0,74.0,103.0,13.0,32.0,346.0,2597.0,2.0,45400.0
1.0,20.0,74.0,103.0,1.0,124.0,1028.0,3302.0,2.0,47300.0
1.0,20.0,79.0,103.0,13.0,89.0,929.0,2773.0,2.0,45300.0
1.0,20.0,58.0,7.0,2.0,107.0,987.0,2441.0,2.0,45400.0
0.0,20.0,74.0,103.0,2.0,127.0,461.0,3688.0,1.0,45130.0
0.0,20.0,74.0,97.0,10.0,105.0,473.0,1770.0,1.0,49750.0
1.0,20.0,74.0,103.0,8.0,34.0,407.0,4539.0,2.0,48720.0
0.0,17.0,8.0,103.0,2.0,127.0,102.0,4629.0,1.0,54160.0
0.0,5.0,74.0,103.0,13.0,100.0,966.0,2642.0,1.0,45400.0
0.0,23.0,74.0,81.0,2.0,127.0,346.0,3319.0,1.0,45400.0
1.0,20.0,79.0,103.0,1.0,48.0,379.0,3348.0,2.0,47950.0
1.0,14.0,74.0,103.0,8.0,108.0,346.0,3183.0,2.0,48760.0
0.0,20.0,74.0,97.0,12.0,93.0,940.0,3970.0,1.0,49900.0
1.0,7.0,74.0,103.0,3.0,13.0,346.0,4190.0,2.0,45400.0
1.0,17.0,28.0,89.0,2.0,103.0,566.0,3002.0,2.0,45640.0
0.0,11.0,74.0,95.0,3.0,64.0,660.0,2272.0,0.0,47800.0
1.0,20.0,79.0,103.0,2.0,127.0,1012.0,4583.0,2.0,45130.0
0.0,20.0,74.0,107.0,2.0,45.0,677.0,345.0,0.0,45270.0
0.0,20.0,79.0,97.0,2.0,103.0,892.0,428.0,1.0,45655.0
0.0,20.0,74.0,97.0,2.0,51.0,769.0,1173.0,1.0,45880.0
0.0,20.0,74.0,97.0,13.0,5.0,195.0,2567.0,1.0,46725.0
1.0,20.0,74.0,107.0,2.0,127.0,646.0,1188.0,2.0,45220.0
0.0,7.0,74.0,103.0,3.0,64.0,346.0,3830.0,1.0,45400.0
0.0,20.0,79.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
0.0,20.0,74.0,107.0,2.0,103.0,477.0,2949.0,1.0,45645.0
0.0,20.0,74.0,12.0,2.0,40.0,346.0,401.0,1.0,44220.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,2759.0,0.0,44990.0
0.0,20.0,74.0,103.0,5.0,12.0,74.0,2578.0,0.0,48900.0
0.0,20.0,74.0,105.0,2.0,107.0,987.0,1691.0,1.0,45400.0
0.0,11.0,74.0,103.0,13.0,82.0,346.0,1405.0,0.0,45400.0
1.0,20.0,74.0,107.0,5.0,54.0,844.0,2036.0,2.0,48869.0
0.0,20.0,79.0,103.0,2.0,103.0,754.0,3101.0,0.0,45600.0
0.0,20.0,74.0,97.0,1.0,118.0,480.0,1405.0,1.0,47380.0
1.0,22.0,74.0,103.0,10.0,128.0,1036.0,2782.0,2.0,49600.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,1206.0,0.0,44920.0
0.0,20.0,74.0,103.0,1.0,0.0,4.0,2056.0,0.0,45470.0
0.0,20.0,74.0,97.0,5.0,12.0,581.0,4228.0,0.0,48900.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,3893.0,1.0,45589.0
0.0,17.0,28.0,89.0,2.0,103.0,866.0,3909.0,0.0,45650.0
1.0,8.0,74.0,103.0,2.0,127.0,1034.0,1789.0,2.0,45200.0
1.0,20.0,74.0,97.0,10.0,131.0,132.0,1147.0,2.0,49000.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,4681.0,1.0,45070.0
1.0,22.0,74.0,103.0,12.0,91.0,933.0,4082.0,2.0,49650.0
0.0,20.0,74.0,107.0,3.0,130.0,22.0,1486.0,1.0,45988.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,3662.0,0.0,44750.0
0.0,20.0,74.0,97.0,13.0,23.0,134.0,3313.0,1.0,48500.0
1.0,22.0,74.0,103.0,0.0,77.0,824.0,2454.0,2.0,47000.0
0.0,13.0,74.0,103.0,0.0,36.0,322.0,121.0,1.0,47270.0
1.0,20.0,74.0,103.0,5.0,22.0,65.0,3625.0,2.0,48987.0
1.0,20.0,74.0,107.0,0.0,77.0,824.0,2020.0,2.0,47095.0
0.0,20.0,74.0,97.0,4.0,106.0,693.0,864.0,1.0,48450.0
1.0,8.0,74.0,103.0,2.0,127.0,346.0,2161.0,2.0,45010.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,4232.0,0.0,45080.0
1.0,20.0,58.0,87.0,13.0,32.0,185.0,2608.0,2.0,45350.0
1.0,20.0,74.0,107.0,0.0,56.0,507.0,439.0,2.0,47400.0
1.0,20.0,74.0,7.0,12.0,91.0,933.0,1243.0,2.0,49650.0
1.0,20.0,74.0,7.0,1.0,124.0,1028.0,1267.0,2.0,47300.0
1.0,20.0,74.0,103.0,5.0,22.0,854.0,1364.0,2.0,48980.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,2495.0,1.0,44810.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,4249.0,1.0,44890.0
1.0,22.0,74.0,103.0,2.0,103.0,981.0,2351.0,2.0,45640.0
1.0,22.0,74.0,103.0,13.0,5.0,31.0,1143.0,2.0,46600.0
0.0,11.0,74.0,1.0,1.0,48.0,379.0,1739.0,0.0,45400.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,1806.0,1.0,48315.0
0.0,17.0,13.0,89.0,13.0,82.0,962.0,2265.0,1.0,46785.0
1.0,22.0,74.0,103.0,4.0,16.0,313.0,2005.0,2.0,48400.0
0.0,23.0,74.0,39.0,8.0,117.0,346.0,3335.0,0.0,48000.0
0.0,20.0,74.0,103.0,2.0,103.0,871.0,3305.0,0.0,45650.0
0.0,7.0,74.0,103.0,1.0,83.0,346.0,483.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,103.0,477.0,3080.0,0.0,45645.0
2.0,17.0,8.0,89.0,2.0,127.0,192.0,389.0,2.0,45190.0
1.0,20.0,74.0,103.0,13.0,37.0,328.0,2695.0,2.0,46500.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,933.0,0.0,49090.0
0.0,20.0,74.0,7.0,2.0,127.0,1034.0,974.0,1.0,45140.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,4497.0,1.0,45610.0
1.0,20.0,79.0,83.0,10.0,3.0,28.0,4023.0,2.0,49370.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,1333.0,0.0,45400.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,3766.0,0.0,45236.0
0.0,20.0,74.0,97.0,2.0,120.0,1018.0,3309.0,1.0,45730.0
0.0,11.0,47.0,103.0,3.0,53.0,395.0,2259.0,0.0,45400.0
0.0,20.0,74.0,97.0,13.0,5.0,31.0,956.0,1.0,46600.0
0.0,17.0,8.0,89.0,2.0,40.0,695.0,488.0,1.0,44300.0
0.0,20.0,74.0,97.0,2.0,127.0,652.0,753.0,1.0,45130.0
1.0,22.0,74.0,103.0,9.0,14.0,58.0,2183.0,2.0,48050.0
1.0,20.0,79.0,103.0,13.0,37.0,328.0,2450.0,2.0,46500.0
1.0,20.0,74.0,103.0,13.0,37.0,328.0,4700.0,2.0,46500.0
0.0,20.0,74.0,97.0,3.0,68.0,699.0,3378.0,1.0,45950.0
3.0,20.0,74.0,107.0,1.0,99.0,945.0,127.0,2.0,45430.0
1.0,23.0,74.0,58.0,0.0,56.0,346.0,1219.0,2.0,45400.0
1.0,20.0,74.0,103.0,3.0,10.0,48.0,3178.0,2.0,47750.0
0.0,11.0,47.0,103.0,1.0,6.0,36.0,3593.0,0.0,45400.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,286.0,2.0,44700.0
0.0,20.0,74.0,97.0,13.0,4.0,29.0,499.0,1.0,45380.0
0.0,20.0,79.0,103.0,10.0,114.0,1000.0,3315.0,1.0,49800.0
0.0,20.0,74.0,103.0,2.0,45.0,791.0,1468.0,1.0,45260.0
1.0,20.0,74.0,107.0,0.0,65.0,669.0,672.0,2.0,47540.0
1.0,17.0,28.0,84.0,12.0,72.0,728.0,4575.0,2.0,49570.0
0.0,20.0,74.0,107.0,2.0,104.0,983.0,3480.0,1.0,45610.0
1.0,22.0,74.0,103.0,2.0,107.0,987.0,3784.0,2.0,45400.0
1.0,20.0,74.0,83.0,13.0,23.0,134.0,4001.0,2.0,48500.0
0.0,20.0,74.0,103.0,12.0,93.0,940.0,3445.0,1.0,49900.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,4182.0,2.0,44740.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,4206.0,1.0,45402.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,1582.0,2.0,44230.0
1.0,17.0,31.0,84.0,3.0,50.0,382.0,2363.0,2.0,45800.0
1.0,8.0,74.0,103.0,2.0,127.0,346.0,1308.0,2.0,45400.0
0.0,11.0,74.0,103.0,5.0,12.0,346.0,1405.0,1.0,45400.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,4595.0,1.0,44930.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,896.0,2.0,44970.0
0.0,7.0,74.0,97.0,2.0,104.0,346.0,4051.0,1.0,45400.0
0.0,23.0,74.0,69.0,10.0,126.0,346.0,565.0,0.0,45400.0
1.0,20.0,74.0,103.0,4.0,69.0,721.0,3297.0,2.0,48300.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,1808.0,1.0,45400.0
0.0,20.0,74.0,103.0,10.0,128.0,1036.0,1667.0,1.0,49600.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,491.0,0.0,44980.0
0.0,20.0,74.0,107.0,1.0,99.0,207.0,1410.0,0.0,47600.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,3585.0,2.0,44330.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,875.0,2.0,45130.0
1.0,20.0,74.0,103.0,0.0,56.0,507.0,3342.0,2.0,47425.0
0.0,11.0,74.0,103.0,2.0,40.0,346.0,383.0,1.0,45400.0
1.0,20.0,74.0,103.0,2.0,44.0,403.0,3670.0,2.0,45870.0
2.0,8.0,74.0,103.0,2.0,127.0,346.0,3936.0,2.0,45236.0
0.0,11.0,74.0,103.0,8.0,95.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,84.0,0.0,44990.0
1.0,15.0,74.0,103.0,5.0,12.0,346.0,1357.0,2.0,48900.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,1959.0,2.0,44460.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,1732.0,1.0,45140.0
0.0,20.0,74.0,97.0,13.0,37.0,911.0,2445.0,0.0,46500.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2211.0,2.0,44700.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,4457.0,0.0,45080.0
0.0,22.0,74.0,103.0,2.0,127.0,565.0,3579.0,0.0,55065.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,3693.0,0.0,45236.0
0.0,20.0,74.0,103.0,1.0,99.0,630.0,2829.0,1.0,47710.0
0.0,20.0,74.0,97.0,2.0,35.0,541.0,4389.0,0.0,45690.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,962.0,1.0,45067.0
1.0,20.0,79.0,83.0,2.0,1.0,5.0,3689.0,2.0,45700.0
0.0,20.0,74.0,97.0,1.0,0.0,4.0,2479.0,0.0,45470.0
0.0,20.0,79.0,83.0,2.0,40.0,346.0,3230.0,0.0,44960.0
1.0,22.0,74.0,103.0,5.0,54.0,336.0,355.0,2.0,48878.0
1.0,20.0,79.0,7.0,10.0,105.0,984.0,3970.0,2.0,49750.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,1295.0,2.0,44490.0
0.0,11.0,74.0,103.0,8.0,117.0,346.0,1405.0,1.0,45400.0
1.0,20.0,74.0,103.0,13.0,82.0,305.0,2443.0,2.0,46785.0
0.0,20.0,79.0,97.0,2.0,103.0,754.0,2953.0,0.0,45645.0
0.0,20.0,74.0,97.0,1.0,0.0,4.0,4010.0,0.0,45470.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,2688.0,2.0,44710.0
1.0,22.0,74.0,103.0,3.0,13.0,57.0,509.0,2.0,47930.0
1.0,17.0,4.0,84.0,10.0,98.0,955.0,360.0,2.0,49250.0
1.0,14.0,74.0,103.0,2.0,35.0,346.0,1738.0,2.0,45400.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,1831.0,0.0,44970.0
3.0,20.0,74.0,103.0,3.0,10.0,818.0,1405.0,2.0,47775.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,4654.0,2.0,45190.0
1.0,20.0,79.0,103.0,1.0,99.0,959.0,1990.0,2.0,49635.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,2591.0,0.0,45066.0
0.0,20.0,74.0,97.0,2.0,103.0,498.0,4585.0,0.0,45600.0
1.0,20.0,79.0,97.0,2.0,40.0,346.0,4679.0,2.0,44250.0
1.0,20.0,74.0,107.0,0.0,56.0,507.0,4298.0,2.0,47460.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,4535.0,2.0,44230.0
0.0,13.0,74.0,103.0,5.0,123.0,346.0,184.0,0.0,48800.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,3281.0,1.0,45590.0
1.0,20.0,74.0,103.0,5.0,12.0,55.0,2961.0,2.0,48900.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,816.0,1.0,45402.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,1024.0,1.0,44380.0
0.0,20.0,79.0,97.0,13.0,5.0,31.0,2380.0,1.0,46600.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,1215.0,2.0,44810.0
0.0,23.0,74.0,47.0,10.0,131.0,346.0,603.0,1.0,49000.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,3304.0,2.0,45500.0
1.0,20.0,75.0,103.0,2.0,40.0,346.0,3295.0,2.0,44620.0
0.0,20.0,74.0,109.0,12.0,91.0,933.0,1265.0,1.0,49650.0
0.0,20.0,74.0,103.0,2.0,35.0,541.0,1926.0,0.0,45690.0
0.0,20.0,79.0,7.0,13.0,89.0,165.0,3960.0,1.0,45320.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,437.0,0.0,44810.0
0.0,17.0,28.0,84.0,10.0,128.0,286.0,46.0,1.0,49605.0
0.0,17.0,8.0,84.0,3.0,64.0,660.0,3570.0,1.0,47800.0
1.0,20.0,79.0,83.0,1.0,99.0,959.0,2157.0,2.0,47670.0
0.0,20.0,74.0,107.0,2.0,103.0,871.0,3413.0,0.0,45650.0
0.0,20.0,74.0,103.0,1.0,99.0,534.0,4152.0,1.0,47600.0
0.0,20.0,79.0,97.0,2.0,103.0,754.0,3727.0,1.0,45645.0
1.0,20.0,74.0,103.0,13.0,89.0,929.0,3122.0,2.0,45300.0
1.0,20.0,74.0,107.0,2.0,104.0,983.0,2625.0,2.0,45590.0
1.0,20.0,74.0,87.0,2.0,40.0,346.0,1881.0,2.0,44298.0
0.0,20.0,79.0,103.0,2.0,35.0,816.0,3252.0,0.0,45685.0
1.0,20.0,74.0,107.0,2.0,44.0,564.0,552.0,2.0,45860.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,2038.0,0.0,45140.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,2629.0,1.0,44980.0
3.0,20.0,74.0,107.0,5.0,54.0,40.0,1405.0,2.0,48893.0
0.0,23.0,74.0,103.0,12.0,114.0,346.0,1312.0,1.0,45400.0
0.0,20.0,74.0,97.0,8.0,95.0,943.0,3031.0,1.0,48540.0
1.0,20.0,74.0,103.0,1.0,6.0,36.0,3661.0,2.0,47183.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,3346.0,2.0,44220.0
1.0,20.0,79.0,83.0,1.0,46.0,372.0,4669.0,2.0,47120.0
0.0,20.0,79.0,103.0,2.0,28.0,495.0,1405.0,1.0,45480.0
1.0,20.0,74.0,103.0,8.0,33.0,237.0,2313.0,2.0,48740.0
0.0,20.0,74.0,97.0,13.0,82.0,593.0,2854.0,0.0,46783.0
0.0,20.0,74.0,103.0,9.0,27.0,107.0,1405.0,1.0,48150.0
1.0,18.0,74.0,103.0,2.0,40.0,346.0,663.0,2.0,45400.0
0.0,20.0,79.0,103.0,0.0,56.0,522.0,1405.0,1.0,47539.0
1.0,20.0,74.0,103.0,2.0,127.0,479.0,761.0,2.0,45226.0
0.0,20.0,74.0,103.0,13.0,82.0,889.0,2303.0,0.0,46790.0
0.0,20.0,79.0,103.0,2.0,103.0,377.0,3690.0,1.0,45650.0
1.0,20.0,74.0,103.0,9.0,14.0,58.0,4646.0,2.0,48050.0
1.0,20.0,74.0,103.0,10.0,126.0,1032.0,162.0,2.0,45750.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,3608.0,2.0,45180.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,3086.0,1.0,45400.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,4218.0,0.0,44530.0
1.0,22.0,74.0,103.0,2.0,0.0,281.0,4581.0,2.0,45470.0
0.0,20.0,74.0,103.0,2.0,107.0,714.0,2328.0,0.0,45427.0
0.0,20.0,74.0,97.0,13.0,32.0,185.0,2448.0,1.0,45350.0
0.0,20.0,74.0,103.0,1.0,83.0,849.0,385.0,0.0,47140.0
0.0,20.0,74.0,107.0,2.0,104.0,983.0,77.0,1.0,45560.0
0.0,23.0,74.0,43.0,6.0,121.0,346.0,4131.0,0.0,45400.0
0.0,20.0,74.0,97.0,2.0,127.0,452.0,4365.0,1.0,45200.0
1.0,8.0,74.0,103.0,2.0,127.0,1034.0,3629.0,2.0,45200.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,659.0,2.0,44300.0
0.0,23.0,74.0,103.0,8.0,33.0,346.0,1077.0,1.0,45400.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,4097.0,1.0,44740.0
0.0,20.0,74.0,103.0,1.0,76.0,874.0,2902.0,1.0,47190.0
1.0,20.0,74.0,107.0,3.0,30.0,171.0,97.0,2.0,47980.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,394.0,0.0,44970.0
1.0,20.0,74.0,103.0,13.0,32.0,185.0,725.0,2.0,45350.0
0.0,20.0,74.0,103.0,6.0,85.0,529.0,1405.0,1.0,46240.0
0.0,20.0,74.0,107.0,3.0,64.0,736.0,4621.0,1.0,47780.0
0.0,20.0,74.0,97.0,1.0,6.0,36.0,2010.0,0.0,47182.0
0.0,13.0,74.0,103.0,2.0,40.0,346.0,640.0,1.0,44950.0
0.0,20.0,74.0,107.0,2.0,103.0,1027.0,1346.0,1.0,45640.0
1.0,20.0,74.0,83.0,13.0,57.0,615.0,4271.0,2.0,46470.0
1.0,20.0,74.0,12.0,13.0,37.0,328.0,1826.0,2.0,46500.0
0.0,20.0,79.0,83.0,2.0,35.0,294.0,1497.0,1.0,45680.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,2379.0,0.0,45236.0
0.0,20.0,74.0,97.0,10.0,128.0,1036.0,2322.0,1.0,49600.0
0.0,20.0,79.0,103.0,1.0,99.0,805.0,2928.0,0.0,47722.0
0.0,20.0,79.0,103.0,2.0,35.0,294.0,4428.0,0.0,45690.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,1514.0,2.0,44190.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,2514.0,0.0,44950.0
1.0,22.0,74.0,103.0,3.0,13.0,415.0,3001.0,2.0,47490.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,959.0,0.0,44720.0
1.0,20.0,74.0,103.0,13.0,5.0,31.0,194.0,2.0,46600.0
0.0,20.0,79.0,103.0,3.0,68.0,799.0,2333.0,0.0,45958.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,1597.0,1.0,45400.0
1.0,22.0,74.0,103.0,8.0,34.0,246.0,2160.0,2.0,48700.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4213.0,0.0,45190.0
1.0,22.0,74.0,103.0,10.0,109.0,989.0,3167.0,2.0,49084.0
1.0,23.0,74.0,56.0,3.0,50.0,346.0,1669.0,2.0,45400.0
0.0,20.0,79.0,97.0,13.0,37.0,328.0,2820.0,1.0,46500.0
1.0,17.0,8.0,84.0,3.0,10.0,48.0,4039.0,2.0,47753.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4256.0,0.0,45080.0
0.0,20.0,74.0,97.0,13.0,78.0,33.0,4158.0,1.0,46560.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,3979.0,1.0,49000.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,3365.0,0.0,45638.0
0.0,20.0,74.0,97.0,13.0,32.0,906.0,26.0,0.0,45350.0
0.0,20.0,79.0,97.0,2.0,107.0,987.0,718.0,1.0,45416.0
1.0,20.0,74.0,103.0,0.0,77.0,824.0,159.0,2.0,47050.0
